"mandato","estado","nm_municipio","domestic_homicides","all_homicides"
2008,"23","IPUEIRAS",1,1
2008,"23","ITAITINGA",2,5
2008,"23","ITAPAGE",1,1
2008,"23","ITAPIPOCA",1,5
2008,"23","ITAPIUNA",1,2
2008,"23","JAGUARIBE",2,3
2008,"23","JARDIM",1,1
2008,"23","JATI",1,1
2008,"23","JUAZEIRO DO NORTE",2,18
2008,"23","LIMOEIRO DO NORTE",2,8
2008,"23","MARACANAU",3,12
2008,"23","MONSENHOR TABOSA",1,1
2008,"23","MORADA NOVA",2,3
2008,"23","OROS",2,2
2008,"23","PACATUBA",1,3
2008,"23","PALMACIA",1,1
2008,"23","PEDRA BRANCA",1,4
2008,"23","PENTECOSTE",1,2
2008,"23","PIQUET CARNEIRO",1,1
2008,"23","QUITERIANOPOLIS",2,2
2008,"23","QUIXADA",1,4
2008,"23","QUIXERAMOBIM",2,5
2008,"23","RERIUTABA",1,1
2008,"23","RUSSAS",1,1
2008,"23","SANTANA DO ACARAU",1,2
2008,"23","SAO BENEDITO",3,4
2008,"23","SAO GONCALO DO AMARANTE",1,6
2008,"23","SENADOR POMPEU",1,8
2008,"23","SOBRAL",3,20
2008,"23","TEJUCUOCA",1,1
2008,"23","TRAIRI",2,4
2008,"23","TURURU",1,1
2008,"23","UBAJARA",1,1
2008,"23","UMIRIM",1,1
2008,"23","VARJOTA",2,2
2008,"23","VICOSA DO CEARA",4,6
2008,"24","ACU",3,3
2008,"24","AFONSO BEZERRA",1,1
2008,"24","AREIA BRANCA",1,1
2008,"24","BARAUNA",1,1
2008,"24","CARNAUBA DOS DANTAS",2,2
2008,"24","CEARAMIRIM",1,2
2008,"24","CORONEL EZEQUIEL",1,1
2008,"24","EXTREMOZ",2,4
2008,"24","GUAMARE",1,2
2008,"24","JANDAIRA",1,1
2008,"24","JANDUIS",2,2
2008,"24","JARDIM DO SERIDO",1,1
2008,"24","MACAIBA",2,7
2008,"24","MACAU",1,1
2008,"24","MAJOR SALES",1,1
2008,"24","MONTANHAS",1,1
2008,"24","MOSSORO",4,25
2008,"24","NATAL",19,69
2008,"24","NISIA FLORESTA",1,2
2008,"24","PARNAMIRIM",3,12
2008,"24","PATU",1,1
2008,"24","PAU DOS FERROS",3,7
2008,"24","PEDRO VELHO",1,1
2008,"24","POCO BRANCO",1,1
2008,"24","SANTA CRUZ",2,5
2008,"24","SANTO ANTONIO",2,4
2008,"24","SAO PAULO DO POTENGI",1,2
2008,"24","SERRA DO MEL",1,2
2008,"24","TOUROS",2,2
2008,"24","UMARIZAL",2,3
2008,"24","VERA CRUZ",1,1
2008,"25","ALAGOA NOVA",1,1
2008,"25","ALCANTIL",1,1
2008,"25","ALHANDRA",1,1
2008,"25","AROEIRAS",1,2
2008,"25","BAYEUX",4,11
2008,"25","BREJO DO CRUZ",3,4
2008,"25","CAAPORA",1,2
2008,"25","CABEDELO",1,15
2008,"25","CACIMBAS",1,1
2008,"25","CAICARA",2,2
2008,"25","CAMPINA GRANDE",12,52
2008,"25","CONDE",1,6
2008,"25","DONA INES",1,1
2008,"25","ESPERANCA",1,2
2008,"25","GURINHEM",1,2
2008,"25","IBIARA",1,1
2008,"25","ITAPOROROCA",1,3
2008,"25","JOAO PESSOA",26,149
2008,"25","LAGOA SECA",1,2
2008,"25","MAMANGUAPE",1,4
2008,"25","MANAIRA",1,1
2008,"25","MARI",3,7
2008,"25","MONTEIRO",2,2
2008,"25","MULUNGU",1,2
2008,"25","PATOS",1,18
2008,"25","PIANCO",1,1
2008,"25","PILAR",2,2
2008,"25","PIRPIRITUBA",1,1
2008,"25","PITIMBU",1,4
2008,"25","POCINHOS",1,1
2008,"25","POMBAL",1,3
2008,"25","QUEIMADAS",1,4
2008,"25","RIO TINTO",1,1
2008,"25","SANTA RITA",7,23
2008,"25","SANTANA DE MANGUEIRA",1,1
2008,"25","SAO BENTO",2,4
2008,"25","SAO JOAO DO RIO DO PEIXE",1,1
2008,"25","SAPE",5,13
2008,"25","SOLEDADE",1,1
2008,"25","SOUSA",2,6
2008,"25","TEIXEIRA",1,3
2008,"26","AFOGADOS DA INGAZEIRA",1,2
2008,"26","AFRANIO",1,2
2008,"26","AGUAS BELAS",1,3
2008,"26","ARACOIABA",1,1
2008,"26","ARARIPINA",1,5
2008,"26","ARCOVERDE",3,10
2008,"26","BELO JARDIM",2,4
2008,"26","BEZERROS",1,8
2008,"26","BODOCO",1,3
2008,"26","BONITO",1,4
2008,"26","BREJAO",1,1
2008,"26","BREJO DA MADRE DE DEUS",2,9
2008,"26","BUIQUE",2,6
2008,"26","CABO DE SANTO AGOSTINHO",3,33
2008,"26","CABROBO",1,3
2008,"26","CACHOEIRINHA",1,2
2008,"26","CAMARAGIBE",1,13
2008,"26","CAMOCIM DE SAO FELIX",1,1
2008,"26","CAPOEIRAS",1,1
2008,"26","CARNAIBA",1,1
2008,"26","CARNAUBEIRA DA PENHA",1,1
2008,"26","CARUARU",5,38
2008,"26","CATENDE",2,5
2008,"26","CONDADO",1,3
2008,"26","CORRENTES",1,1
2008,"26","CORTES",1,1
2008,"26","CUMARU",1,1
2008,"26","CUPIRA",1,4
2008,"26","DORMENTES",1,2
2008,"26","EXU",1,1
2008,"26","FEIRA NOVA",1,1
2008,"26","FLORES",1,1
2008,"26","FLORESTA",4,5
2008,"26","GARANHUNS",3,12
2008,"26","GLORIA DO GOITA",1,2
2008,"26","GRAVATA",3,4
2008,"26","IGARASSU",1,13
2008,"26","ILHA DE ITAMARACA",1,5
2008,"26","IPOJUCA",2,10
2008,"26","ITAMBE",1,1
2008,"26","ITAPETIM",1,2
2008,"26","JABOATAO DOS GUARARAPES",16,71
2008,"26","JOAO ALFREDO",1,1
2008,"26","JOAQUIM NABUCO",2,2
2008,"26","LAGOA GRANDE",1,3
2008,"26","LIMOEIRO",2,5
2008,"26","MANARI",1,1
2008,"26","MOREILANDIA",1,1
2008,"26","MORENO",1,5
2008,"26","NAZARE DA MATA",1,1
2008,"26","OLINDA",4,27
2008,"26","OURICURI",1,5
2008,"26","PALMARES",3,13
2008,"26","PANELAS",1,6
2008,"26","PAULISTA",3,26
2008,"26","PEDRA",2,2
2008,"26","PESQUEIRA",3,7
2008,"26","PETROLANDIA",1,1
2008,"26","PETROLINA",9,29
2008,"26","POCAO",1,1
2008,"26","POMBOS",1,1
2008,"26","RECIFE",16,230
2008,"26","RIACHO DAS ALMAS",1,2
2008,"26","SANTA CRUZ DA BAIXA VERDE",1,1
2008,"26","SANTA CRUZ DO CAPIBARIBE",1,5
2008,"26","SANTA MARIA DA BOA VISTA",2,4
2008,"26","SAO BENTO DO UNA",1,4
2008,"26","SAO JOAQUIM DO MONTE",1,2
2008,"26","SAO JOSE DA COROA GRANDE",1,4
2008,"26","SAO JOSE DO EGITO",1,3
2008,"26","SAO LOURENCO DA MATA",1,5
2008,"26","SERRA TALHADA",1,8
2008,"26","SERTANIA",2,3
2008,"26","SIRINHAEM",1,5
2008,"26","SURUBIM",1,5
2008,"26","TABIRA",1,2
2008,"26","TAMANDARE",1,3
2008,"26","TAQUARITINGA DO NORTE",2,2
2008,"26","TERRA NOVA",1,1
2008,"26","TIMBAUBA",1,3
2008,"26","TORITAMA",1,5
2008,"26","TRINDADE",1,1
2008,"26","TRIUNFO",1,1
2008,"26","TUPANATINGA",1,3
2008,"26","TUPARETAMA",1,1
2008,"26","VENTUROSA",1,4
2008,"26","VERDEJANTE",1,1
2008,"26","VITORIA DE SANTO ANTAO",5,18
2008,"27","ARAPIRACA",15,52
2008,"27","ATALAIA",1,2
2008,"27","CAJUEIRO",1,5
2008,"27","CRAIBAS",1,3
2008,"27","DELMIRO GOUVEIA",3,6
2008,"27","DOIS RIACHOS",1,1
2008,"27","IBATEGUARA",1,3
2008,"27","IGACI",1,1
2008,"27","IGREJA NOVA",1,2
2008,"27","JARAMATAIA",1,2
2008,"27","LAGOA DA CANOA",1,1
2008,"27","LIMOEIRO DE ANADIA",1,1
2008,"27","MACEIO",32,183
2008,"27","MARAVILHA",1,1
2008,"27","MARECHAL DEODORO",1,9
2008,"27","MATRIZ DE CAMARAGIBE",1,3
2008,"27","PALESTINA",1,1
2008,"27","PALMEIRA DOS INDIOS",4,9
2008,"27","PENEDO",2,8
2008,"27","PIACABUCU",1,2
2008,"27","PILAR",2,5
2008,"27","PORTO REAL DO COLEGIO",1,3
2008,"27","RIO LARGO",1,11
2008,"27","SANTANA DO IPANEMA",3,11
2008,"27","SAO JOSE DA LAJE",2,6
2008,"27","SAO MIGUEL DOS CAMPOS",3,9
2008,"27","SAO MIGUEL DOS MILAGRES",1,1
2008,"27","SATUBA",1,2
2008,"27","TAQUARANA",1,1
2008,"27","TRAIPU",1,3
2008,"27","UNIAO DOS PALMARES",2,4
2008,"27","VICOSA",2,3
2008,"28","ARACAJU",11,72
2008,"28","BARRA DOS COQUEIROS",1,3
2008,"28","BOQUIM",1,1
2008,"28","BREJO GRANDE",1,1
2008,"28","CANINDE DE SAO FRANCISCO",1,3
2008,"28","CARIRA",1,2
2008,"28","ESTANCIA",3,7
2008,"28","GRACHO CARDOSO",1,1
2008,"28","INDIAROBA",1,1
2008,"28","ITABAIANA",4,12
2008,"28","LAGARTO",4,9
2008,"28","NOSSA SENHORA DA GLORIA",1,1
2008,"28","NOSSA SENHORA DO SOCORRO",4,9
2008,"28","POCO REDONDO",1,1
2008,"28","RIACHAO DO DANTAS",2,4
2008,"28","RIBEIROPOLIS",2,4
2008,"28","SAO CRISTOVAO",3,7
2008,"28","TOMAR DO GERU",1,2
2008,"29","ACAJUTIBA",1,1
2008,"29","ALAGOINHAS",2,13
2008,"29","ALCOBACA",2,3
2008,"29","AMARGOSA",1,2
2008,"29","AMELIA RODRIGUES",2,8
2008,"29","ANAGE",1,2
2008,"29","ANTONIO GONCALVES",1,2
2008,"29","ARACAS",1,2
2008,"29","BARRA",2,3
2008,"29","BARRA DO CHOCA",1,1
2008,"29","BARRO PRETO",1,2
2008,"29","BOM JESUS DA LAPA",1,2
2008,"29","BREJOES",1,1
2008,"29","CAMACARI",4,28
2008,"29","CAMPO FORMOSO",1,2
2008,"29","CANAVIEIRAS",2,4
2008,"29","CARAIBAS",1,2
2008,"29","CASA NOVA",1,2
2008,"29","CATU",2,6
2008,"29","COARACI",2,5
2008,"29","CONCEICAO DO COITE",2,2
2008,"29","CONDE",1,4
2008,"29","CURACA",1,4
2008,"29","DIAS DAVILA",2,8
2008,"29","ENCRUZILHADA",2,3
2008,"29","ENTRE RIOS",2,7
2008,"29","ESPLANADA",1,2
2008,"29","EUNAPOLIS",10,21
2008,"29","FEIRA DE SANTANA",7,48
2008,"29","GANDU",1,3
2008,"29","GUANAMBI",1,5
2008,"29","GUARATINGA",1,1
2008,"29","IBIASSUCE",1,1
2008,"29","IBIPEBA",1,2
2008,"29","IBIRAPITANGA",2,5
2008,"29","IBIRATAIA",1,1
2008,"29","ILHEUS",5,30
2008,"29","INHAMBUPE",2,3
2008,"29","IPIAU",1,6
2008,"29","IRAJUBA",1,1
2008,"29","IRAMAIA",1,1
2008,"29","IRARA",1,1
2008,"29","IRECE",2,9
2008,"29","ITABERABA",2,4
2008,"29","ITABUNA",12,41
2008,"29","ITACARE",1,5
2008,"29","ITAGUACU DA BAHIA",1,1
2008,"29","ITAJU DO COLONIA",1,3
2008,"29","ITAJUIPE",1,1
2008,"29","ITAMARAJU",4,9
2008,"29","ITAPARICA",2,3
2008,"29","ITAPETINGA",5,7
2008,"29","ITARANTIM",1,1
2008,"29","JACOBINA",1,3
2008,"29","JAGUAQUARA",2,3
2008,"29","JAGUARIPE",1,2
2008,"29","JEQUIE",9,18
2008,"29","JITAUNA",1,1
2008,"29","JUAZEIRO",3,16
2008,"29","JUSSARA",1,1
2008,"29","LAJEDO DO TABOCAL",1,1
2008,"29","LAURO DE FREITAS",5,37
2008,"29","LIVRAMENTO DE NOSSA SENHORA",1,2
2008,"29","MACARANI",1,1
2008,"29","MALHADA",2,2
2008,"29","MARAGOGIPE",1,3
2008,"29","MARAU",1,1
2008,"29","MATA DE SAO JOAO",5,15
2008,"29","MEDEIROS NETO",1,4
2008,"29","MONTE SANTO",1,1
2008,"29","MORTUGABA",1,1
2008,"29","MUNIZ FERREIRA",1,1
2008,"29","NOVA SOURE",1,2
2008,"29","NOVA VICOSA",2,9
2008,"29","PARIPIRANGA",1,3
2008,"29","PAULO AFONSO",4,10
2008,"29","PINTADAS",1,2
2008,"29","PIRITIBA",2,2
2008,"29","PORTO SEGURO",5,33
2008,"29","PRESIDENTE TANCREDO NEVES",1,1
2008,"29","QUIXABEIRA",1,2
2008,"29","RAFAEL JAMBEIRO",1,1
2008,"29","RIACHAO DO JACUIPE",1,1
2008,"29","RIACHO DE SANTANA",1,1
2008,"29","RIBEIRA DO POMBAL",1,1
2008,"29","RIO REAL",1,3
2008,"29","SALINAS DA MARGARIDA",1,2
2008,"29","SALVADOR",56,402
2008,"29","SANTA CRUZ CABRALIA",3,3
2008,"29","SANTA INES",1,1
2008,"29","SANTO AMARO",3,7
2008,"29","SANTO ANTONIO DE JESUS",2,5
2008,"29","SAO FELIPE",2,2
2008,"29","SAO FELIX",1,1
2008,"29","SAO FELIX DO CORIBE",3,4
2008,"29","SAO SEBASTIAO DO PASSE",2,13
2008,"29","SATIRO DIAS",1,1
2008,"29","SAUBARA",1,1
2008,"29","SENHOR DO BONFIM",2,3
2008,"29","SERRA PRETA",1,1
2008,"29","SIMOES FILHO",3,39
2008,"29","SITIO DO MATO",1,2
2008,"29","TEIXEIRA DE FREITAS",2,29
2008,"29","TEOFILANDIA",1,1
2008,"29","TERRA NOVA",1,2
2008,"29","UBAITABA",1,3
2008,"29","URUCUCA",1,2
2008,"29","VALENCA",2,14
2008,"29","VERA CRUZ",2,7
2008,"29","VITORIA DA CONQUISTA",12,41
2008,"29","WENCESLAU GUIMARAES",3,3
2008,"31","ABADIA DOS DOURADOS",1,1
2008,"31","AGUANIL",1,1
2008,"31","ALEM PARAIBA",1,2
2008,"31","ALFENAS",3,7
2008,"31","ALTO JEQUITIBA",1,2
2008,"31","ALVARENGA",1,2
2008,"31","ANGELANDIA",1,2
2008,"31","ARAGUARI",1,5
2008,"31","ARAPUA",1,1
2008,"31","ARAXA",1,3
2008,"31","AREADO",1,1
2008,"31","BARBACENA",1,8
2008,"31","BARRA LONGA",1,1
2008,"31","BELO HORIZONTE",53,310
2008,"31","BETIM",8,75
2008,"31","BOA ESPERANCA",1,2
2008,"31","BOCAIUVA",1,2
2008,"31","BOTELHOS",1,1
2008,"31","BRASILANDIA DE MINAS",1,1
2008,"31","BURITIS",1,1
2008,"31","BURITIZEIRO",1,10
2008,"31","CALDAS",2,3
2008,"31","CAMPO DO MEIO",1,1
2008,"31","CAMPOS ALTOS",1,2
2008,"31","CANA VERDE",1,1
2008,"31","CAPIM BRANCO",1,3
2008,"31","CAPINOPOLIS",1,1
2008,"31","CARANGOLA",1,2
2008,"31","CARATINGA",4,10
2008,"31","CARLOS CHAGAS",1,1
2008,"31","CARMO DA CACHOEIRA",1,1
2008,"31","CARMO DO PARANAIBA",1,1
2008,"31","CATAGUASES",1,1
2008,"31","CATUJI",2,2
2008,"31","CLAUDIO",1,3
2008,"31","CONCEICAO DAS ALAGOAS",2,6
2008,"31","CONTAGEM",11,72
2008,"31","CORACAO DE JESUS",1,1
2008,"31","CORINTO",2,3
2008,"31","COROMANDEL",1,1
2008,"31","CORONEL FABRICIANO",2,7
2008,"31","CORONEL MURTA",1,1
2008,"31","CURVELO",1,3
2008,"31","DESTERRO DE ENTRE RIOS",1,1
2008,"31","DIONISIO",1,1
2008,"31","DIVINOPOLIS",1,7
2008,"31","DOM BOSCO",1,1
2008,"31","DORES DO INDAIA",1,3
2008,"31","DORES DO TURVO",1,1
2008,"31","ERVALIA",1,1
2008,"31","ESMERALDAS",3,7
2008,"31","ESPERA FELIZ",1,2
2008,"31","FORMIGA",2,3
2008,"31","FORMOSO",1,1
2008,"31","FRONTEIRA",1,1
2008,"31","FRUTAL",4,4
2008,"31","GALILEIA",1,2
2008,"31","GOVERNADOR VALADARES",5,34
2008,"31","GUARACIABA",1,1
2008,"31","GUARDAMOR",1,1
2008,"31","GUIRICEMA",1,1
2008,"31","GURINHATA",1,1
2008,"31","IBIRACI",1,1
2008,"31","IBIRITE",3,21
2008,"31","INIMUTABA",1,1
2008,"31","IPABA",2,2
2008,"31","IPANEMA",1,1
2008,"31","IPATINGA",3,17
2008,"31","ITABIRITO",1,1
2008,"31","ITACARAMBI",1,2
2008,"31","ITAJUBA",3,6
2008,"31","ITAMBACURI",1,2
2008,"31","ITANHANDU",1,1
2008,"31","ITAPECERICA",1,1
2008,"31","ITAUNA",2,6
2008,"31","ITUIUTABA",2,7
2008,"31","JACUI",1,1
2008,"31","JAGUARACU",1,1
2008,"31","JANUARIA",1,3
2008,"31","JAPONVAR",2,2
2008,"31","JESUANIA",1,1
2008,"31","JOAO MONLEVADE",1,4
2008,"31","JOAO PINHEIRO",3,3
2008,"31","JOAQUIM FELICIO",1,1
2008,"31","JUIZ DE FORA",7,23
2008,"31","LAGOA DA PRATA",2,5
2008,"31","LAGOA DOURADA",1,1
2008,"31","LAGOA FORMOSA",1,1
2008,"31","LAGOA SANTA",2,2
2008,"31","LAJINHA",1,2
2008,"31","LASSANCE",1,2
2008,"31","LAVRAS",1,4
2008,"31","MALACACHETA",1,2
2008,"31","MAMONAS",1,1
2008,"31","MANGA",3,3
2008,"31","MANHUACU",5,17
2008,"31","MANTENA",1,6
2008,"31","MAR DE ESPANHA",1,2
2008,"31","MARIANA",1,2
2008,"31","MATIPO",1,1
2008,"31","MIRAI",1,1
2008,"31","MIRAVANIA",1,1
2008,"31","MONTE CARMELO",1,2
2008,"31","MONTES CLAROS",7,24
2008,"31","NANUQUE",4,9
2008,"31","NOVA BELEM",1,1
2008,"31","NOVA LIMA",3,9
2008,"31","NOVA RESENDE",1,1
2008,"31","NOVA SERRANA",4,9
2008,"31","NOVO ORIENTE DE MINAS",1,1
2008,"31","PADRE PARAISO",1,2
2008,"31","PARA DE MINAS",2,6
2008,"31","PARACATU",4,10
2008,"31","PARAGUACU",1,1
2008,"31","PASSOS",2,8
2008,"31","PATOS DE MINAS",1,17
2008,"31","PATROCINIO",7,9
2008,"31","PEDRALVA",1,2
2008,"31","PEDRAS DE MARIA DA CRUZ",1,3
2008,"31","PEDRO LEOPOLDO",1,5
2008,"31","PIRAPORA",1,2
2008,"31","PITANGUI",1,2
2008,"31","PLANURA",2,2
2008,"31","POCOS DE CALDAS",7,9
2008,"31","POCRANE",1,2
2008,"31","PONTE NOVA",1,5
2008,"31","POTE",1,1
2008,"31","PRESIDENTE OLEGARIO",1,1
2008,"31","RAUL SOARES",1,2
2008,"31","RIACHINHO",1,2
2008,"31","RIBEIRAO DAS NEVES",18,48
2008,"31","RIBEIRAO VERMELHO",1,1
2008,"31","RIO PARDO DE MINAS",1,1
2008,"31","SABINOPOLIS",1,1
2008,"31","SACRAMENTO",1,1
2008,"31","SANTA JULIANA",1,2
2008,"31","SANTA LUZIA",5,21
2008,"31","SANTANA DO PARAISO",1,2
2008,"31","SAO FRANCISCO",2,2
2008,"31","SAO GONCALO DO RIO ABAIXO",1,2
2008,"31","SAO GONCALO DO SAPUCAI",1,1
2008,"31","SAO JOAQUIM DE BICAS",2,4
2008,"31","SAO JOSE DA LAPA",1,1
2008,"31","SAO JOSE DO GOIABAL",1,1
2008,"31","SAO LOURENCO",1,1
2008,"31","SERRANIA",1,1
2008,"31","SETE LAGOAS",12,29
2008,"31","SILVIANOPOLIS",1,1
2008,"31","TEIXEIRAS",1,1
2008,"31","TEOFILO OTONI",6,16
2008,"31","TIMOTEO",1,3
2008,"31","TOCANTINS",1,1
2008,"31","TRES MARIAS",2,3
2008,"31","TRES PONTAS",1,1
2008,"31","TUMIRITINGA",2,4
2008,"31","TUPACIGUARA",2,3
2008,"31","UBA",1,9
2008,"31","UBERABA",6,14
2008,"31","UBERLANDIA",15,63
2008,"31","UNAI",1,4
2008,"31","URUCUIA",1,1
2008,"31","VARGINHA",1,5
2008,"31","VARJAO DE MINAS",1,1
2008,"31","VARZEA DA PALMA",1,4
2008,"31","VESPASIANO",2,9
2008,"31","VICOSA",3,8
2008,"31","VISCONDE DO RIO BRANCO",1,2
2008,"32","AFONSO CLAUDIO",1,3
2008,"32","ALEGRE",1,3
2008,"32","ARACRUZ",3,14
2008,"32","BAIXO GUANDU",3,5
2008,"32","BARRA DE SAO FRANCISCO",2,8
2008,"32","BREJETUBA",1,2
2008,"32","CACHOEIRO DE ITAPEMIRIM",1,11
2008,"32","CARIACICA",18,81
2008,"32","COLATINA",1,17
2008,"32","CONCEICAO DA BARRA",2,4
2008,"32","CONCEICAO DO CASTELO",1,1
2008,"32","ECOPORANGA",1,3
2008,"32","GUACUI",2,2
2008,"32","GUARAPARI",4,17
2008,"32","IBATIBA",1,3
2008,"32","IUNA",2,2
2008,"32","JAGUARE",4,10
2008,"32","LINHARES",8,38
2008,"32","MANTENOPOLIS",2,4
2008,"32","MARATAIZES",1,3
2008,"32","MUNIZ FREIRE",3,5
2008,"32","PEDRO CANARIO",1,3
2008,"32","PINHEIROS",2,7
2008,"32","PIUMA",1,3
2008,"32","RIO NOVO DO SUL",1,1
2008,"32","SANTA MARIA DE JETIBA",1,2
2008,"32","SAO DOMINGOS DO NORTE",1,2
2008,"32","SAO JOSE DO CALCADO",1,1
2008,"32","SAO MATEUS",3,17
2008,"32","SAO ROQUE DO CANAA",1,1
2008,"32","SERRA",15,125
2008,"32","SOORETAMA",3,7
2008,"32","VENDA NOVA DO IMIGRANTE",1,1
2008,"32","VIANA",2,6
2008,"32","VILA VELHA",16,87
2008,"32","VITORIA",4,60
2008,"33","ANGRA DOS REIS",4,12
2008,"33","ARARUAMA",4,9
2008,"33","BELFORD ROXO",3,21
2008,"33","CABO FRIO",7,25
2008,"33","CAMPOS DOS GOYTACAZES",7,39
2008,"33","DUQUE DE CAXIAS",8,52
2008,"33","ENGENHEIRO PAULO DE FRONTIN",1,1
2008,"33","GUAPIMIRIM",1,2
2008,"33","ITABORAI",6,22
2008,"33","ITAGUAI",2,12
2008,"33","ITAPERUNA",2,9
2008,"33","JAPERI",3,7
2008,"33","MACAE",4,24
2008,"33","MAGE",1,9
2008,"33","MANGARATIBA",1,3
2008,"33","MARICA",4,10
2008,"33","MENDES",2,2
2008,"33","MESQUITA",1,6
2008,"33","MIGUEL PEREIRA",1,3
2008,"33","NATIVIDADE",1,1
2008,"33","NITEROI",10,28
2008,"33","NOVA FRIBURGO",6,9
2008,"33","NOVA IGUACU",12,61
2008,"33","PATY DO ALFERES",2,2
2008,"33","PETROPOLIS",1,5
2008,"33","PORTO REAL",1,2
2008,"33","QUEIMADOS",4,11
2008,"33","RIO DAS OSTRAS",2,8
2008,"33","RIO DE JANEIRO",34,302
2008,"33","SAO FIDELIS",1,3
2008,"33","SAO FRANCISCO DE ITABAPOANA",1,7
2008,"33","SAO GONCALO",13,66
2008,"33","SAO JOAO DA BARRA",2,5
2008,"33","SAO JOAO DE MERITI",6,15
2008,"33","SAO PEDRO DA ALDEIA",5,9
2008,"33","SAPUCAIA",1,1
2008,"33","SAQUAREMA",1,1
2008,"33","SEROPEDICA",1,1
2008,"33","SILVA JARDIM",1,2
2008,"33","TANGUA",1,4
2008,"33","TERESOPOLIS",2,8
2008,"33","TRES RIOS",2,5
2008,"33","VALENCA",1,2
2008,"33","VARRESAI",1,2
2008,"33","VASSOURAS",1,1
2008,"33","VOLTA REDONDA",3,15
2008,"35","ADAMANTINA",1,3
2008,"35","AGUAI",1,5
2008,"35","AGUAS DE LINDOIA",1,2
2008,"35","ALTO ALEGRE",1,1
2008,"35","AMERICANA",1,5
2008,"35","ANDRADINA",1,2
2008,"35","ANHEMBI",1,1
2008,"35","APARECIDA",1,3
2008,"35","ARACARIGUAMA",2,4
2008,"35","ARACATUBA",1,11
2008,"35","ARACOIABA DA SERRA",1,2
2008,"35","AREIOPOLIS",1,1
2008,"35","ARIRANHA",2,2
2008,"35","ASSIS",2,8
2008,"35","ATIBAIA",2,13
2008,"35","AURIFLAMA",1,1
2008,"35","AVARE",1,7
2008,"35","BALSAMO",1,1
2008,"35","BARIRI",1,1
2008,"35","BARRA BONITA",2,2
2008,"35","BARRETOS",2,6
2008,"35","BARUERI",4,7
2008,"35","BATATAIS",1,1
2008,"35","BAURU",6,15
2008,"35","BERTIOGA",1,4
2008,"35","BIRIGUI",1,3
2008,"35","BOCAINA",1,1
2008,"35","BOTUCATU",3,7
2008,"35","BRAGANCA PAULISTA",2,8
2008,"35","BURITAMA",2,2
2008,"35","CACAPAVA",1,2
2008,"35","CACONDE",1,1
2008,"35","CAIEIRAS",2,3
2008,"35","CAJAMAR",1,2
2008,"35","CAJATI",2,2
2008,"35","CAMPINAS",15,57
2008,"35","CAMPO LIMPO PAULISTA",1,5
2008,"35","CAMPOS DO JORDAO",4,6
2008,"35","CARAGUATATUBA",4,9
2008,"35","CARAPICUIBA",4,12
